,NAME,ARTIST,ALBUM,RELEASE_DATE,DURATION_MS,EXPLICIT,POPULARITY,DANCEABILITY,ENERGY,KEY,LOUDNESS,MODE,SPEECHINESS,ACOUSTICNESS,INSTRUMENTALNESS,LIVENESS,VALENCE,TEMPO,TYPE,ID,URI,TRACK_HREF,ANALYSIS_URL,TIME_SIGNATURE
925,Mirrors,Justin Timberlake,The 20/20 Experience (Deluxe Version),2013-03-15,484146,False,79,0.574,0.512,5,-6.664,0,0.0503,0.234,0.0,0.0946,0.512,76.899,audio_features,4rHZZAmHpZrA3iH5zx8frV,spotify:track:4rHZZAmHpZrA3iH5zx8frV,https://api.spotify.com/v1/tracks/4rHZZAmHpZrA3iH5zx8frV,https://api.spotify.com/v1/audio-analysis/4rHZZAmHpZrA3iH5zx8frV,4
926,Supercut,Lorde,Melodrama,2017-06-16,277506,False,74,0.562,0.437,0,-10.229,1,0.052,0.219,2.18e-05,0.0806,0.15,124.852,audio_features,6K8VQ84MqhsoakN5MjrnVR,spotify:track:6K8VQ84MqhsoakN5MjrnVR,https://api.spotify.com/v1/tracks/6K8VQ84MqhsoakN5MjrnVR,https://api.spotify.com/v1/audio-analysis/6K8VQ84MqhsoakN5MjrnVR,4
927,Escapism.,RAYE,My 21st Century Blues,2023-02-03,272373,True,79,0.538,0.742,2,-5.355,1,0.114,0.138,4.67e-05,0.0934,0.25,96.107,audio_features,5mHdCZtVyb4DcJw8799hZp,spotify:track:5mHdCZtVyb4DcJw8799hZp,https://api.spotify.com/v1/tracks/5mHdCZtVyb4DcJw8799hZp,https://api.spotify.com/v1/audio-analysis/5mHdCZtVyb4DcJw8799hZp,4
928,Clarity,Zedd,Clarity,2012-01-01,271426,False,74,0.509,0.781,8,-3.48,1,0.072,0.0398,0.0,0.0749,0.176,128.0,audio_features,60wwxj6Dd9NJlirf84wr2c,spotify:track:60wwxj6Dd9NJlirf84wr2c,https://api.spotify.com/v1/tracks/60wwxj6Dd9NJlirf84wr2c,https://api.spotify.com/v1/audio-analysis/60wwxj6Dd9NJlirf84wr2c,4
929,You’re Losing Me (From The Vault),Taylor Swift,You're Losing Me (From The Vault),2023-11-29,277831,False,77,0.744,0.396,0,-13.712,1,0.057,0.509,0.00319,0.121,0.18,102.969,audio_features,3CWq0pAKKTWb0K4yiglDc4,spotify:track:3CWq0pAKKTWb0K4yiglDc4,https://api.spotify.com/v1/tracks/3CWq0pAKKTWb0K4yiglDc4,https://api.spotify.com/v1/audio-analysis/3CWq0pAKKTWb0K4yiglDc4,4
930,I WANNA BE YOUR SLAVE,Måneskin,Teatro d'ira - Vol. I,2021-03-19,173346,True,81,0.75,0.608,1,-4.008,1,0.0387,0.00165,0.0,0.178,0.958,132.507,audio_features,4pt5fDVTg5GhEvEtlz9dKk,spotify:track:4pt5fDVTg5GhEvEtlz9dKk,https://api.spotify.com/v1/tracks/4pt5fDVTg5GhEvEtlz9dKk,https://api.spotify.com/v1/audio-analysis/4pt5fDVTg5GhEvEtlz9dKk,4
931,Memory to Drown,Bryan Martin,Self Inflicted Scars,2022-04-29,215048,False,70,0.662,0.781,6,-3.294,1,0.0245,0.0957,8e-05,0.123,0.641,126.028,audio_features,6d3rOaVzZshI2YRBl7WjQb,spotify:track:6d3rOaVzZshI2YRBl7WjQb,https://api.spotify.com/v1/tracks/6d3rOaVzZshI2YRBl7WjQb,https://api.spotify.com/v1/audio-analysis/6d3rOaVzZshI2YRBl7WjQb,4
932,Dile al Amor,Aventura,The Last,2009-06-09,229360,False,78,0.825,0.605,11,-9.71,1,0.0376,0.0764,0.0,0.314,0.944,124.005,audio_features,2Bhmj4XK33InfhqKPxcJ1v,spotify:track:2Bhmj4XK33InfhqKPxcJ1v,https://api.spotify.com/v1/tracks/2Bhmj4XK33InfhqKPxcJ1v,https://api.spotify.com/v1/audio-analysis/2Bhmj4XK33InfhqKPxcJ1v,4
933,Ain't Shit,Doja Cat,Planet Her,2021-06-25,174253,True,75,0.855,0.488,3,-4.601,1,0.208,0.506,0.0,0.347,0.619,124.097,audio_features,5lAnYvAIkSDNXqfo7DyFUm,spotify:track:5lAnYvAIkSDNXqfo7DyFUm,https://api.spotify.com/v1/tracks/5lAnYvAIkSDNXqfo7DyFUm,https://api.spotify.com/v1/audio-analysis/5lAnYvAIkSDNXqfo7DyFUm,4
934,Love Story (Taylor’s Version),Taylor Swift,Love Story (Taylor’s Version),2021-02-12,235766,False,79,0.626,0.79,2,-4.302,1,0.0311,0.135,3.97e-06,0.0989,0.416,119.082,audio_features,3CeCwYWvdfXbZLXFhBrbnf,spotify:track:3CeCwYWvdfXbZLXFhBrbnf,https://api.spotify.com/v1/tracks/3CeCwYWvdfXbZLXFhBrbnf,https://api.spotify.com/v1/audio-analysis/3CeCwYWvdfXbZLXFhBrbnf,4
935,I Did Something Bad,Taylor Swift,reputation,2017-11-10,238253,False,75,0.696,0.602,0,-6.156,0,0.159,0.0679,2.11e-05,0.0696,0.305,82.989,audio_features,4svZDCRz4cJoneBpjpx8DJ,spotify:track:4svZDCRz4cJoneBpjpx8DJ,https://api.spotify.com/v1/tracks/4svZDCRz4cJoneBpjpx8DJ,https://api.spotify.com/v1/audio-analysis/4svZDCRz4cJoneBpjpx8DJ,4
936,You Get What You Give,New Radicals,Maybe You've Been Brainwashed Too,1998-01-01,300773,False,75,0.621,0.901,2,-5.396,1,0.0302,0.17,0.0,0.0875,0.744,113.967,audio_features,1Cwsd5xI8CajJz795oy4XF,spotify:track:1Cwsd5xI8CajJz795oy4XF,https://api.spotify.com/v1/tracks/1Cwsd5xI8CajJz795oy4XF,https://api.spotify.com/v1/audio-analysis/1Cwsd5xI8CajJz795oy4XF,4
937,House of Memories,Panic! At The Disco,Death of a Bachelor,2016-01-15,208706,False,78,0.506,0.817,11,-5.051,0,0.0335,0.00272,0.0,0.0486,0.506,109.952,audio_features,2DgdHcjWmO3qd50RzuBLgZ,spotify:track:2DgdHcjWmO3qd50RzuBLgZ,https://api.spotify.com/v1/tracks/2DgdHcjWmO3qd50RzuBLgZ,https://api.spotify.com/v1/audio-analysis/2DgdHcjWmO3qd50RzuBLgZ,4
938,Chandelier,Sia,1000 Forms Of Fear (Deluxe Version),2015-05-04,216120,False,70,0.399,0.787,1,-2.88,1,0.0499,0.0197,6.07e-05,0.0685,0.572,117.089,audio_features,2s1sdSqGcKxpPr5lCl7jAV,spotify:track:2s1sdSqGcKxpPr5lCl7jAV,https://api.spotify.com/v1/tracks/2s1sdSqGcKxpPr5lCl7jAV,https://api.spotify.com/v1/audio-analysis/2s1sdSqGcKxpPr5lCl7jAV,5
939,Hell or High Water (From Twisters: The Album),Bailey Zimmerman,Hell or High Water (From Twisters: The Album),2024-05-23,194571,False,70,0.576,0.392,1,-9.225,0,0.0276,0.674,6.83e-06,0.0812,0.139,139.869,audio_features,0M40J5bPZACa2XXC5GF8tn,spotify:track:0M40J5bPZACa2XXC5GF8tn,https://api.spotify.com/v1/tracks/0M40J5bPZACa2XXC5GF8tn,https://api.spotify.com/v1/audio-analysis/0M40J5bPZACa2XXC5GF8tn,4
940,Something to Talk About,Koe Wetzel,Noise Complaint,2016-08-17,204352,True,69,0.612,0.934,9,-5.126,0,0.0663,0.049,0.0,0.103,0.293,130.002,audio_features,19Xbs8nrPaB4XGK5nVBbFC,spotify:track:19Xbs8nrPaB4XGK5nVBbFC,https://api.spotify.com/v1/tracks/19Xbs8nrPaB4XGK5nVBbFC,https://api.spotify.com/v1/audio-analysis/19Xbs8nrPaB4XGK5nVBbFC,4
941,my ex's best friend (with blackbear),mgk,Tickets To My Downfall,2020-09-25,139460,True,73,0.731,0.675,5,-5.134,0,0.0434,0.00473,0.0,0.141,0.298,124.939,audio_features,7kDUspsoYfLkWnZR7qwHZl,spotify:track:7kDUspsoYfLkWnZR7qwHZl,https://api.spotify.com/v1/tracks/7kDUspsoYfLkWnZR7qwHZl,https://api.spotify.com/v1/audio-analysis/7kDUspsoYfLkWnZR7qwHZl,4
942,Dear Future Husband,Meghan Trainor,Title (Deluxe),2015-01-09,184226,False,77,0.655,0.782,1,-4.789,1,0.185,0.375,0.0,0.317,0.832,79.427,audio_features,3cU2wBxuV6nFiuf6PJZNlC,spotify:track:3cU2wBxuV6nFiuf6PJZNlC,https://api.spotify.com/v1/tracks/3cU2wBxuV6nFiuf6PJZNlC,https://api.spotify.com/v1/audio-analysis/3cU2wBxuV6nFiuf6PJZNlC,4
943,Sunday Morning,Maroon 5,Songs About Jane: 10th Anniversary Edition,2002,244880,False,75,0.608,0.768,0,-5.227,1,0.0475,0.0913,0.0,0.0629,0.809,88.059,audio_features,5qII2n90lVdPDcgXEEVHNy,spotify:track:5qII2n90lVdPDcgXEEVHNy,https://api.spotify.com/v1/tracks/5qII2n90lVdPDcgXEEVHNy,https://api.spotify.com/v1/audio-analysis/5qII2n90lVdPDcgXEEVHNy,4
944,Forever,Drake,Relapse: Refill,2009-05-15,357706,True,74,0.457,0.906,5,-2.278,0,0.342,0.249,0.0,0.182,0.54,104.02,audio_features,5UsLjwBaTHBX4ektWIr4XX,spotify:track:5UsLjwBaTHBX4ektWIr4XX,https://api.spotify.com/v1/tracks/5UsLjwBaTHBX4ektWIr4XX,https://api.spotify.com/v1/audio-analysis/5UsLjwBaTHBX4ektWIr4XX,5
945,Like A G6,Far East Movement,Free Wired,2010-01-01,216893,False,69,0.355,0.838,7,-8.126,0,0.471,0.00682,0.0,0.117,0.783,165.457,audio_features,4DvhkX2ic4zWkQeWMwQ2qf,spotify:track:4DvhkX2ic4zWkQeWMwQ2qf,https://api.spotify.com/v1/tracks/4DvhkX2ic4zWkQeWMwQ2qf,https://api.spotify.com/v1/audio-analysis/4DvhkX2ic4zWkQeWMwQ2qf,5
946,Meet Me Halfway,Black Eyed Peas,THE E.N.D. (THE ENERGY NEVER DIES),2009-01-01,284373,False,70,0.798,0.629,11,-6.857,0,0.0735,0.00474,2.29e-05,0.324,0.4,130.002,audio_features,6wOYnPq1hPihRepcDClPUw,spotify:track:6wOYnPq1hPihRepcDClPUw,https://api.spotify.com/v1/tracks/6wOYnPq1hPihRepcDClPUw,https://api.spotify.com/v1/audio-analysis/6wOYnPq1hPihRepcDClPUw,4
947,Falling,Harry Styles,Fine Line,2019-12-13,240133,False,79,0.567,0.267,4,-6.502,1,0.0299,0.839,1.46e-06,0.089,0.0592,110.011,audio_features,1ZMiCix7XSAbfAJlEZWMCp,spotify:track:1ZMiCix7XSAbfAJlEZWMCp,https://api.spotify.com/v1/tracks/1ZMiCix7XSAbfAJlEZWMCp,https://api.spotify.com/v1/audio-analysis/1ZMiCix7XSAbfAJlEZWMCp,4
948,Overwhelmed (Ryan Mack Remix),Ryan Mack,Overwhelmed (Ryan Mack Remix),2021-07-14,103240,False,75,0.658,0.445,0,-8.749,0,0.154,0.161,0.0,0.0845,0.513,174.111,audio_features,03eyNjBM2mpx28H6kdaufN,spotify:track:03eyNjBM2mpx28H6kdaufN,https://api.spotify.com/v1/tracks/03eyNjBM2mpx28H6kdaufN,https://api.spotify.com/v1/audio-analysis/03eyNjBM2mpx28H6kdaufN,4
949,Enemy (with JID) - from the series Arcane League of Legends,Imagine Dragons,Mercury - Acts 1 & 2,2022-07-01,173381,False,80,0.728,0.783,11,-4.424,0,0.266,0.237,0.0,0.434,0.555,77.011,audio_features,3CIyK1V4JEJkg02E4EJnDl,spotify:track:3CIyK1V4JEJkg02E4EJnDl,https://api.spotify.com/v1/tracks/3CIyK1V4JEJkg02E4EJnDl,https://api.spotify.com/v1/audio-analysis/3CIyK1V4JEJkg02E4EJnDl,4
950,Eyes Without A Face,Billy Idol,Rebel Yell,1983-11-01,299240,False,76,0.54,0.816,9,-6.197,1,0.0421,0.0177,0.00226,0.276,0.658,85.563,audio_features,0pUVeEgZuNyFzIMKp67RbS,spotify:track:0pUVeEgZuNyFzIMKp67RbS,https://api.spotify.com/v1/tracks/0pUVeEgZuNyFzIMKp67RbS,https://api.spotify.com/v1/audio-analysis/0pUVeEgZuNyFzIMKp67RbS,4
951,Bad Habits,Ed Sheeran,=,2021-10-25,230746,False,80,0.807,0.893,11,-3.745,0,0.0347,0.0451,2.79e-05,0.366,0.537,126.011,audio_features,3rmo8F54jFF8OgYsqTxm5d,spotify:track:3rmo8F54jFF8OgYsqTxm5d,https://api.spotify.com/v1/tracks/3rmo8F54jFF8OgYsqTxm5d,https://api.spotify.com/v1/audio-analysis/3rmo8F54jFF8OgYsqTxm5d,4
952,Style,Taylor Swift,1989,2014-10-27,231000,False,69,0.598,0.786,2,-5.572,1,0.0383,0.00253,0.0016,0.117,0.456,95.019,audio_features,4lIxdJw6W3Fg4vUIYCB0S5,spotify:track:4lIxdJw6W3Fg4vUIYCB0S5,https://api.spotify.com/v1/tracks/4lIxdJw6W3Fg4vUIYCB0S5,https://api.spotify.com/v1/audio-analysis/4lIxdJw6W3Fg4vUIYCB0S5,4
953,Dreams and Nightmares,Meek Mill,Dreams and Nightmares (Deluxe Edition),2012-10-26,230693,True,70,0.631,0.774,11,-2.459,1,0.3,0.468,0.0,0.281,0.44,79.745,audio_features,42zd6DYQ4o4SECmTITrM1U,spotify:track:42zd6DYQ4o4SECmTITrM1U,https://api.spotify.com/v1/tracks/42zd6DYQ4o4SECmTITrM1U,https://api.spotify.com/v1/audio-analysis/42zd6DYQ4o4SECmTITrM1U,4
954,Reminder,The Weeknd,Starboy,2016-11-25,218880,True,81,0.705,0.505,8,-6.923,1,0.193,0.142,0.0,0.164,0.388,160.053,audio_features,37F0uwRSrdzkBiuj0D5UHI,spotify:track:37F0uwRSrdzkBiuj0D5UHI,https://api.spotify.com/v1/tracks/37F0uwRSrdzkBiuj0D5UHI,https://api.spotify.com/v1/audio-analysis/37F0uwRSrdzkBiuj0D5UHI,4
955,Flower Shops (feat. Morgan Wallen),ERNEST,FLOWER SHOPS (THE ALBUM),2022-03-11,214405,False,69,0.544,0.459,7,-5.908,1,0.0266,0.119,0.0,0.0831,0.231,128.062,audio_features,1DbZAffh8GGwW41Q3AU8iC,spotify:track:1DbZAffh8GGwW41Q3AU8iC,https://api.spotify.com/v1/tracks/1DbZAffh8GGwW41Q3AU8iC,https://api.spotify.com/v1/audio-analysis/1DbZAffh8GGwW41Q3AU8iC,3
956,So Sick,Ne-Yo,In My Own Words,2006-01-01,207186,False,78,0.452,0.574,6,-8.336,1,0.311,0.245,0.0,0.189,0.578,92.795,audio_features,6brl7bwOHmGFkNw3MBqssT,spotify:track:6brl7bwOHmGFkNw3MBqssT,https://api.spotify.com/v1/tracks/6brl7bwOHmGFkNw3MBqssT,https://api.spotify.com/v1/audio-analysis/6brl7bwOHmGFkNw3MBqssT,4
957,JJAM,Stray Kids,ATE,2024-07-19,185527,False,76,0.751,0.917,11,-2.009,0,0.218,0.0308,0.0,0.242,0.541,170.06,audio_features,6ojfWEW5oBSyXQqO9G72iM,spotify:track:6ojfWEW5oBSyXQqO9G72iM,https://api.spotify.com/v1/tracks/6ojfWEW5oBSyXQqO9G72iM,https://api.spotify.com/v1/audio-analysis/6ojfWEW5oBSyXQqO9G72iM,4
958,I Don’t Wanna Live Forever (Fifty Shades Darker),ZAYN,reputation Stadium Tour Surprise Song Playlist,2017-11-09,247160,False,79,0.73,0.444,0,-8.418,1,0.0538,0.059,1.8e-05,0.14,0.106,117.979,audio_features,55n9yjI6qqXh5F2mYvUc2y,spotify:track:55n9yjI6qqXh5F2mYvUc2y,https://api.spotify.com/v1/tracks/55n9yjI6qqXh5F2mYvUc2y,https://api.spotify.com/v1/audio-analysis/55n9yjI6qqXh5F2mYvUc2y,4
959,FourFiveSeconds,Rihanna,FourFiveSeconds,2015-01-24,188238,False,77,0.582,0.272,2,-5.662,1,0.0501,0.875,0.0,0.13,0.354,205.846,audio_features,78TTtXnFQPzwqlbtbwqN0y,spotify:track:78TTtXnFQPzwqlbtbwqN0y,https://api.spotify.com/v1/tracks/78TTtXnFQPzwqlbtbwqN0y,https://api.spotify.com/v1/audio-analysis/78TTtXnFQPzwqlbtbwqN0y,4
960,10:35,Tiësto,DRIVE,2023-04-21,172252,False,77,0.696,0.793,8,-5.733,1,0.097,0.0683,3.78e-06,0.18,0.698,120.003,audio_features,36gcliMRX1vCpgnrZE3dFZ,spotify:track:36gcliMRX1vCpgnrZE3dFZ,https://api.spotify.com/v1/tracks/36gcliMRX1vCpgnrZE3dFZ,https://api.spotify.com/v1/audio-analysis/36gcliMRX1vCpgnrZE3dFZ,4
961,Cloud 9,Beach Bunny,Honeymoon,2020-02-14,147350,False,75,0.637,0.929,4,-3.593,1,0.0491,0.00167,2.62e-05,0.344,0.902,80.974,audio_features,6vFsBXYczYsP0H3lgunZOm,spotify:track:6vFsBXYczYsP0H3lgunZOm,https://api.spotify.com/v1/tracks/6vFsBXYczYsP0H3lgunZOm,https://api.spotify.com/v1/audio-analysis/6vFsBXYczYsP0H3lgunZOm,4
962,Eres Mía,Romeo Santos,"Fórmula, Vol. 2 (Deluxe Edition)",2014-02-25,250640,False,78,0.843,0.729,6,-3.634,0,0.0374,0.401,1.2e-06,0.206,0.903,123.046,audio_features,6I86RF3odBlcuZA9Vfjzeq,spotify:track:6I86RF3odBlcuZA9Vfjzeq,https://api.spotify.com/v1/tracks/6I86RF3odBlcuZA9Vfjzeq,https://api.spotify.com/v1/audio-analysis/6I86RF3odBlcuZA9Vfjzeq,4
963,Ghost Town,Benson Boone,Fireworks & Rollerblades,2024-04-05,193733,False,77,0.391,0.335,0,-10.064,1,0.0763,0.389,0.0,0.102,0.116,174.185,audio_features,6HuHyXviAdpmnQu73JHfBz,spotify:track:6HuHyXviAdpmnQu73JHfBz,https://api.spotify.com/v1/tracks/6HuHyXviAdpmnQu73JHfBz,https://api.spotify.com/v1/audio-analysis/6HuHyXviAdpmnQu73JHfBz,3
964,A Tear in Space (Airlock),Glass Animals,A Tear in Space (Airlock),2024-06-07,203989,False,72,0.711,0.597,9,-7.364,0,0.0467,0.301,4.13e-05,0.0688,0.507,93.007,audio_features,6Bi1Y7TD70eWTCKn7jsQQm,spotify:track:6Bi1Y7TD70eWTCKn7jsQQm,https://api.spotify.com/v1/tracks/6Bi1Y7TD70eWTCKn7jsQQm,https://api.spotify.com/v1/audio-analysis/6Bi1Y7TD70eWTCKn7jsQQm,4
965,Chemtrails Over The Country Club,Lana Del Rey,Chemtrails Over The Country Club,2021-03-19,271176,False,78,0.334,0.276,4,-13.125,0,0.0643,0.877,0.000249,0.113,0.429,201.025,audio_features,7bPWdJgx8vek7S5i5yAtvG,spotify:track:7bPWdJgx8vek7S5i5yAtvG,https://api.spotify.com/v1/tracks/7bPWdJgx8vek7S5i5yAtvG,https://api.spotify.com/v1/audio-analysis/7bPWdJgx8vek7S5i5yAtvG,3
966,Sippy Cup,Melanie Martinez,Cry Baby (Deluxe Edition),2015-08-14,195066,True,73,0.715,0.651,5,-9.241,1,0.12,0.486,0.0,0.228,0.733,134.914,audio_features,2e4jB31WcGsxKL1ByqdZCq,spotify:track:2e4jB31WcGsxKL1ByqdZCq,https://api.spotify.com/v1/tracks/2e4jB31WcGsxKL1ByqdZCq,https://api.spotify.com/v1/audio-analysis/2e4jB31WcGsxKL1ByqdZCq,4
967,Diet Mountain Dew,Lana Del Rey,Born To Die – Paradise Edition (Special Version),2012-01-01,222920,False,70,0.442,0.68,10,-5.971,0,0.0858,0.284,0.0,0.421,0.601,176.09,audio_features,6BFnRhvKCclDQOajt8dBGi,spotify:track:6BFnRhvKCclDQOajt8dBGi,https://api.spotify.com/v1/tracks/6BFnRhvKCclDQOajt8dBGi,https://api.spotify.com/v1/audio-analysis/6BFnRhvKCclDQOajt8dBGi,4
968,Move Along,The All-American Rejects,Move Along,2005-01-01,238880,False,68,0.518,0.916,3,-3.858,1,0.0454,0.000148,0.0,0.291,0.646,109.864,audio_features,2l57cfmCnOkwNX1tky02n1,spotify:track:2l57cfmCnOkwNX1tky02n1,https://api.spotify.com/v1/tracks/2l57cfmCnOkwNX1tky02n1,https://api.spotify.com/v1/audio-analysis/2l57cfmCnOkwNX1tky02n1,4
969,Young Folks,Peter Bjorn and John,Writer's Block,2006-01-01,276693,False,77,0.699,0.812,0,-6.005,1,0.0377,0.0164,0.000763,0.105,0.662,138.185,audio_features,4dyx5SzxPPaD8xQIid5Wjj,spotify:track:4dyx5SzxPPaD8xQIid5Wjj,https://api.spotify.com/v1/tracks/4dyx5SzxPPaD8xQIid5Wjj,https://api.spotify.com/v1/audio-analysis/4dyx5SzxPPaD8xQIid5Wjj,4
970,Imitadora,Romeo Santos,Golden,2017-07-21,234828,False,78,0.737,0.709,8,-6.889,0,0.045,0.333,0.0,0.289,0.556,125.997,audio_features,6r46lnXFbE9fr2d3KNaGbe,spotify:track:6r46lnXFbE9fr2d3KNaGbe,https://api.spotify.com/v1/tracks/6r46lnXFbE9fr2d3KNaGbe,https://api.spotify.com/v1/audio-analysis/6r46lnXFbE9fr2d3KNaGbe,4
971,DONTTRUSTME,3OH!3,WANT,2008-07-07,192573,True,70,0.791,0.713,5,-3.742,0,0.254,0.0163,0.0,0.189,0.514,130.012,audio_features,5jzX4dWVQeBTtfBaXnMRt5,spotify:track:5jzX4dWVQeBTtfBaXnMRt5,https://api.spotify.com/v1/tracks/5jzX4dWVQeBTtfBaXnMRt5,https://api.spotify.com/v1/audio-analysis/5jzX4dWVQeBTtfBaXnMRt5,4
972,Boy's a liar Pt. 2,PinkPantheress,Boy's a liar Pt. 2,2023-02-03,131013,True,75,0.696,0.809,5,-8.254,1,0.05,0.252,0.000128,0.248,0.857,132.962,audio_features,6AQbmUe0Qwf5PZnt4HmTXv,spotify:track:6AQbmUe0Qwf5PZnt4HmTXv,https://api.spotify.com/v1/tracks/6AQbmUe0Qwf5PZnt4HmTXv,https://api.spotify.com/v1/audio-analysis/6AQbmUe0Qwf5PZnt4HmTXv,4
973,Wonderful Nothing,Glass Animals,I Love You So F***ing Much,2024-07-19,264214,True,69,0.647,0.491,6,-8.972,0,0.0466,0.247,0.00329,0.227,0.484,89.013,audio_features,6Lto2Xj8y0U2bes2hmRMZu,spotify:track:6Lto2Xj8y0U2bes2hmRMZu,https://api.spotify.com/v1/tracks/6Lto2Xj8y0U2bes2hmRMZu,https://api.spotify.com/v1/audio-analysis/6Lto2Xj8y0U2bes2hmRMZu,4
974,A-Punk,Vampire Weekend,Vampire Weekend,2008-01-29,137760,False,68,0.551,0.819,2,-4.489,1,0.0525,0.0103,0.0437,0.153,0.846,174.917,audio_features,3AydAydLzyyZutA0375XIz,spotify:track:3AydAydLzyyZutA0375XIz,https://api.spotify.com/v1/tracks/3AydAydLzyyZutA0375XIz,https://api.spotify.com/v1/audio-analysis/3AydAydLzyyZutA0375XIz,4
975,Closer Than This,Jimin,MUSE,2024-07-19,223301,False,78,0.716,0.531,0,-6.051,1,0.0367,0.391,0.0,0.0691,0.431,87.984,audio_features,6qafqn8bBMy7t5c5WqpyRk,spotify:track:6qafqn8bBMy7t5c5WqpyRk,https://api.spotify.com/v1/tracks/6qafqn8bBMy7t5c5WqpyRk,https://api.spotify.com/v1/audio-analysis/6qafqn8bBMy7t5c5WqpyRk,4
976,Any Man Of Mine,Shania Twain,The Woman In Me,1995-01-01,246760,False,72,0.592,0.725,8,-8.698,1,0.0412,0.207,0.0,0.148,0.784,78.235,audio_features,0pdfN7nOHMYmKykzu1cyfm,spotify:track:0pdfN7nOHMYmKykzu1cyfm,https://api.spotify.com/v1/tracks/0pdfN7nOHMYmKykzu1cyfm,https://api.spotify.com/v1/audio-analysis/0pdfN7nOHMYmKykzu1cyfm,4
977,Figure You Out,VOILÀ,Long Story Short,2020-05-22,163436,False,73,0.631,0.491,11,-8.141,0,0.0354,0.508,3.18e-05,0.177,0.537,94.912,audio_features,2bFGGsScXp2Tu10jKMCKO6,spotify:track:2bFGGsScXp2Tu10jKMCKO6,https://api.spotify.com/v1/tracks/2bFGGsScXp2Tu10jKMCKO6,https://api.spotify.com/v1/audio-analysis/2bFGGsScXp2Tu10jKMCKO6,4
978,Good Feeling,Flo Rida,Wild Ones,2012-06-22,248133,False,78,0.706,0.89,1,-4.444,0,0.0688,0.0588,0.00286,0.306,0.684,128.011,audio_features,2LEF1A8DOZ9wRYikWgVlZ8,spotify:track:2LEF1A8DOZ9wRYikWgVlZ8,https://api.spotify.com/v1/tracks/2LEF1A8DOZ9wRYikWgVlZ8,https://api.spotify.com/v1/audio-analysis/2LEF1A8DOZ9wRYikWgVlZ8,4
979,Surfin' U.S.A. - Remastered 2001,The Beach Boys,Surfin' USA (Remastered),1963-03-25,149373,False,74,0.55,0.854,3,-5.968,1,0.036,0.661,0.0,0.112,0.965,159.231,audio_features,0wz1LjDb9ZNEYwOmDJ3Q4b,spotify:track:0wz1LjDb9ZNEYwOmDJ3Q4b,https://api.spotify.com/v1/tracks/0wz1LjDb9ZNEYwOmDJ3Q4b,https://api.spotify.com/v1/audio-analysis/0wz1LjDb9ZNEYwOmDJ3Q4b,4
980,EVERY CHANCE I GET (feat. Lil Baby & Lil Durk),DJ Khaled,KHALED KHALED,2021-04-30,236524,True,71,0.477,0.727,2,-4.053,1,0.286,0.000866,0.0,0.108,0.227,150.062,audio_features,1EJIcDYXwSqipW5dFe4uJz,spotify:track:1EJIcDYXwSqipW5dFe4uJz,https://api.spotify.com/v1/tracks/1EJIcDYXwSqipW5dFe4uJz,https://api.spotify.com/v1/audio-analysis/1EJIcDYXwSqipW5dFe4uJz,4
981,Beverly Hills,Weezer,Make Believe,2005-05-10,196093,False,70,0.693,0.823,5,-3.761,1,0.0726,0.0932,0.0,0.328,0.741,87.904,audio_features,1yKu2MhpwzDXXH2tzG6xoa,spotify:track:1yKu2MhpwzDXXH2tzG6xoa,https://api.spotify.com/v1/tracks/1yKu2MhpwzDXXH2tzG6xoa,https://api.spotify.com/v1/audio-analysis/1yKu2MhpwzDXXH2tzG6xoa,4
982,1985,Bowling For Soup,A Hangover You Don't Deserve,2004,193000,False,70,0.606,0.887,4,-4.404,1,0.0598,0.000242,0.0,0.337,0.903,119.974,audio_features,5oQcOu1omDykbIPSdSQQNJ,spotify:track:5oQcOu1omDykbIPSdSQQNJ,https://api.spotify.com/v1/tracks/5oQcOu1omDykbIPSdSQQNJ,https://api.spotify.com/v1/audio-analysis/5oQcOu1omDykbIPSdSQQNJ,4
983,Made You Look,Meghan Trainor,Takin' It Back,2022-10-21,134256,False,79,0.834,0.522,10,-3.574,1,0.0703,0.34,1.59e-06,0.0783,0.854,145.035,audio_features,0QHEIqNKsMoOY5urbzN48u,spotify:track:0QHEIqNKsMoOY5urbzN48u,https://api.spotify.com/v1/tracks/0QHEIqNKsMoOY5urbzN48u,https://api.spotify.com/v1/audio-analysis/0QHEIqNKsMoOY5urbzN48u,4
984,NIGHTS LIKE THESE,Benson Boone,Walk Me Home...,2022-07-29,172514,False,75,0.667,0.593,7,-6.016,0,0.0432,0.369,0.0,0.112,0.458,95.947,audio_features,33vZRjxJScapmRShRJq8I0,spotify:track:33vZRjxJScapmRShRJq8I0,https://api.spotify.com/v1/tracks/33vZRjxJScapmRShRJq8I0,https://api.spotify.com/v1/audio-analysis/33vZRjxJScapmRShRJq8I0,4
985,"Danger Zone - From ""Top Gun"" Original Soundtrack",Kenny Loggins,"Yesterday, Today, Tomorrow - The Greatest Hits Of Kenny Loggins",1997-03-25,215133,False,75,0.544,0.897,3,-6.056,0,0.0471,0.241,0.0,0.13,0.647,157.17,audio_features,34x6hEJgGAOQvmlMql5Ige,spotify:track:34x6hEJgGAOQvmlMql5Ige,https://api.spotify.com/v1/tracks/34x6hEJgGAOQvmlMql5Ige,https://api.spotify.com/v1/audio-analysis/34x6hEJgGAOQvmlMql5Ige,4
